expr1,Target name,RA,DEC,Instrument,Observing Mode,Access Status,Processing Level,Start Time,duration
8625443,22170,176.2719484,1.172377134,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/14/2012 17:55,306
8625444,22170,176.2719484,1.172377134,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/14/2012 18:01,306
8625445,22170,176.2720102,1.172171468,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/14/2012 18:07,306
8625446,22170,176.2720102,1.172171468,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/14/2012 18:13,306
8625447,22175,176.3193004,1.227552217,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/14/2012 18:19,306
8625448,22175,176.3193004,1.227552217,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/14/2012 18:25,306
8625449,22175,176.3193177,1.227386034,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/14/2012 18:32,306
8625450,22175,176.3193177,1.227386034,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/14/2012 18:38,306
8612583,2218-4519,334.7585346,-45.32053498,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,12/8/2012 7:30,169
8535594,2219-5708,334.9706258,-57.15144922,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 4:40,169
8612538,2220-4534,335.0917442,-45.5829977,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,12/8/2012 7:26,169
8535397,2222-4834,335.7221648,-48.57513213,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 7:18,169
8535405,2232-6000,338.1643596,-60.00559883,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 4:12,169
8535436,2233-5339,338.3423195,-53.66301692,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 4:57,169
8535611,2236-4555,339.2238595,-45.92856477,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 7:34,169
8535377,2241-4558,340.4427628,-45.97009179,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 7:38,169
8535363,2245-6207,341.2834348,-62.12202604,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 3:59,169
8614241,2251-4848,342.7977413,-48.80352626,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,12/8/2012 7:01,169
8535371,2258-4044,344.7131409,-40.73967394,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 8:08,169
8614426,2259-6057,344.7761461,-60.95881697,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,12/8/2012 3:47,169
8632173,227289,212.821626,1.35250616,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 6:03,306
8632174,227289,212.821626,1.35250616,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 6:09,306
8632175,227289,212.8212546,1.352574381,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 6:15,306
8632176,227289,212.8212546,1.352574381,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 6:21,306
8632177,227290,212.8534283,1.253448418,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 6:27,306
8632178,227290,212.8534283,1.253448418,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 6:34,306
8632179,227290,212.8533497,1.253316159,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 6:40,306
8632180,227290,212.8533497,1.253316159,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 6:46,306
8632185,227317,213.0260654,1.201704824,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 7:17,306
8632186,227317,213.0260654,1.201704824,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 7:23,306
8632187,227317,213.0259797,1.201700299,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 7:29,306
8632188,227317,213.0259797,1.201700299,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 7:36,306
8632181,227371,213.1138185,1.228630739,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 6:52,306
8632182,227371,213.1138185,1.228630739,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 6:58,306
8632183,227371,213.1138175,1.229206273,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 7:05,306
8632184,227371,213.1138175,1.229206273,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 7:11,306
8632205,228086,216.0804553,1.124324913,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 9:21,306
8632206,228086,216.0804553,1.124324913,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 9:27,306
8632207,228086,216.0795841,1.124432944,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 9:34,306
8632208,228086,216.0795841,1.124432944,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 9:40,306
8632209,228278,216.8218758,1.096543749,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 9:46,306
8632210,228278,216.8218758,1.096543749,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 9:52,306
8632211,228278,216.8218355,1.096610177,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 9:58,306
8632212,228278,216.8218355,1.096610177,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 10:04,306
8535612,2301-4023,345.4748794,-40.38951707,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 8:05,169
8535438,2306-6505,346.751207,-65.09650308,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 3:42,169
8535618,2312-4621,348.0660602,-46.35250441,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 6:56,169
8535417,2325-4111,351.3119466,-41.19312484,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 8:00,169
8530992,2335-4544,353.7782944,-45.7357783,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/20/2012 16:09,169
8531010,2344-4243,356.1801293,-42.7194136,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/20/2012 16:13,169
8536191,2345-6406,356.2726168,-64.10842999,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 17:14,169
8530993,2352-4657,358.0531299,-46.95231808,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/20/2012 16:04,169
8614664,2355-5056,358.9699039,-50.94064331,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,1/3/2013 11:06,169
8632949,23669,182.6545769,1.065722917,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/12/2012 22:38,306
8632950,23669,182.6545769,1.065722917,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/12/2012 22:44,306
8632951,23669,182.6551384,1.065656378,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/12/2012 22:50,306
8632952,23669,182.6551384,1.065656378,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/12/2012 22:56,306
8534309,24872,126.4835817,40.2548809,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/4/2012 14:23,169
8534501,24895,131.8940247,38.28784585,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/5/2012 13:59,169
8614403,24968,137.6881232,38.83940698,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,11/13/2012 1:58,169
8534944,24981,134.0468121,37.93134475,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/13/2012 2:06,169
8534879,24996,137.2697005,36.55813102,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/13/2012 2:02,169
8632221,251367,218.2333271,1.895863908,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 11:01,306
8632222,251367,218.2333271,1.895863908,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 11:07,306
8632223,251367,218.2328705,1.895847142,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 11:13,306
8632224,251367,218.2328705,1.895847142,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 11:19,306
8535142,25164,146.8458376,38.14183101,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/15/2012 14:28,169
8612657,25208,154.0560465,41.14112681,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,11/16/2012 17:59,169
8535647,25473,173.9930457,40.05475595,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 19:34,169
8610820,25.687,216.6402173,35.13399309,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/27/2012 6:51,18287
8611268,25.687,216.6402173,35.13399309,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/23/2012 17:46,17455
8611272,25.687,216.6389958,35.14147672,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/23/2012 22:38,17455
8611278,25.687,216.6389958,35.14147672,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/24/2012 3:30,18287
8535723,25778,194.3333559,36.89258539,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/9/2012 7:18,169
8614443,26029,215.1781951,39.93014111,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,1/4/2013 7:26,169
8536443,26058,215.4037478,38.35358127,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/20/2013 9:38,169
8633035,273951,185.9308372,1.31195436,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 0:57,306
8633036,273951,185.9308372,1.31195436,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 1:03,306
8633037,273951,185.9297221,1.311698664,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 1:09,306
8633038,273951,185.9297221,1.311698664,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 1:16,306
8633031,273957,185.9113312,1.32782736,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 0:32,306
8633032,273957,185.9113312,1.32782736,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 0:39,306
8633033,273957,185.9113201,1.328006517,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 0:45,306
8633034,273957,185.9113201,1.328006517,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 0:51,306
8536092,27940,5.053363012,34.90051809,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 1:17,169
8531958,27974,2.233109385,32.19378132,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,7/12/2012 20:24,169
8632509,279943,140.1303231,0.937974748,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,10/15/2012 20:33,306
8632510,279943,140.1303231,0.937974748,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,10/15/2012 20:40,306
8632511,279943,140.1307056,0.93800783,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,10/15/2012 20:46,306
8632512,279943,140.1307056,0.93800783,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,10/15/2012 20:52,306
8533915,29283,121.1381114,33.09197598,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,10/14/2012 19:15,169
8535299,29583,150.7477821,32.90551845,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/16/2012 14:22,169
8535212,29703,162.6340871,35.81457998,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/16/2012 15:20,169
8531323,29811,166.525989,33.562971,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,6/3/2012 16:49,169
8535733,29846,172.7840422,35.89211962,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 20:12,169
8632253,298601,220.7061765,1.225907256,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 20:19,306
8632254,298601,220.7061765,1.225907256,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 20:26,306
8632255,298601,220.7061385,1.225760973,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 20:32,306
8632256,298601,220.7061385,1.225760973,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 20:38,306
8531874,30031,187.7043279,34.65926565,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,7/12/2012 15:45,169
8632169,319272,213.8911572,1.814750734,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 5:38,306
8632170,319272,213.8911572,1.814750734,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 5:44,306
8632171,319272,213.8907408,1.814921579,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 5:50,306
8632172,319272,213.8907408,1.814921579,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 5:57,306
8632165,319290,214.0290178,1.964238149,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 5:13,306
8632166,319290,214.0290178,1.964238149,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 5:19,306
8632167,319290,214.0290167,1.964247332,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 5:26,306
8632168,319290,214.0290167,1.964247332,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 5:32,306
8632217,320418,218.1854813,1.876259668,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 10:36,306
8632218,320418,218.1854813,1.876259668,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 10:42,306
8632219,320418,218.1849642,1.876170002,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 10:48,306
8632220,320418,218.1849642,1.876170002,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 10:55,306
8531944,32472,358.943693,31.06874854,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,7/12/2012 20:28,169
8536055,32546,4.913210474,25.29835042,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 1:33,169
8536061,32697,16.07589756,29.59749618,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 1:43,169
8535137,34122,135.751084,27.6515049,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/15/2012 17:24,169
8535136,34155,140.1127184,30.50765057,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/15/2012 17:44,169
8535159,34176,142.7260868,28.82772686,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/15/2012 14:34,169
8535688,34630,174.5215823,27.92848081,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 21:21,169
8531951,34770,182.3702136,26.70390973,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,7/12/2012 18:24,169
8536413,35361,224.0394346,30.35344287,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/20/2013 7:10,169
8529412,35646,245.929023,26.55770665,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/2/2012 7:43,169
8529847,35816,258.5306909,29.07074974,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/2/2012 23:21,169
8531928,37081,350.2414965,29.19342098,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,7/12/2012 20:34,169
8536037,37287,7.013247487,24.81421798,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 1:38,169
8632606,376162,132.2746058,1.458431582,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,11/6/2012 2:24,306
8632607,376162,132.2746058,1.458431582,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,11/6/2012 2:30,306
8632608,376162,132.2742248,1.458404361,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,11/6/2012 2:36,306
8632609,376162,132.2742248,1.458404361,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,11/6/2012 2:43,306
8632389,376184,132.3419987,1.401979411,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,10/9/2012 16:43,306
8638490,376184,132.3420337,1.402188532,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,10/9/2012 16:31,306
8638491,376184,132.3420337,1.402188532,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,10/9/2012 16:37,306
8638492,376184,132.3419987,1.401979411,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,10/9/2012 16:49,306
8632391,376185,132.3514741,1.385894203,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,10/9/2012 17:34,306
8638493,376185,132.3514741,1.385894203,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,10/9/2012 17:40,306
8638494,376185,132.3514542,1.386471643,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,10/9/2012 17:47,306
8638495,376185,132.3514542,1.386471643,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,10/9/2012 17:53,306
8534376,38793,124.9769609,23.39879678,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/4/2012 14:01,169
8533884,38803,126.8553853,22.54706342,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,10/14/2012 18:24,169
8535239,39131,148.6830097,20.88752532,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/16/2012 11:39,169
8535695,39326,170.9768119,24.08190412,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 21:44,169
8531955,39570,185.5854118,24.32344795,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,7/12/2012 18:29,169
8613875,3C257-1,170.7721285,5.540574322,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,12/9/2012 1:59,820
8613914,3C257-1,170.7434218,5.51032885,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,12/9/2012 2:13,820
8613957,3C257-1,170.7777669,5.481414281,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,12/9/2012 2:28,820
8614003,3C257-1,170.8224316,5.476435398,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,12/9/2012 2:42,820
8614046,3C257-1,170.8248445,5.517993692,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,12/9/2012 2:57,820
8536590,40206,231.8578054,21.21190766,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/21/2013 7:48,169
8536551,40210,231.9007377,20.73509278,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/21/2013 7:45,169
8529514,40313,246.2776743,24.65803411,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/2/2012 7:39,169
8633047,41164,184.4780293,-0.743785664,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 2:12,306
8633048,41164,184.4780293,-0.743785664,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 2:18,306
8633049,41164,184.4781211,-0.743893163,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 2:24,306
8633050,41164,184.4781211,-0.743893163,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 2:30,306
8633039,41307,185.3740719,-0.709925874,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 1:22,306
8633040,41307,185.3740719,-0.709925874,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 1:28,306
8633041,41307,185.3736288,-0.709839149,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 1:35,306
8633042,41307,185.3736288,-0.709839149,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 1:41,306
8536187,41554,337.2991556,22.93105965,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 13:08,169
8536036,41768,349.6377283,19.97145196,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/2/2013 23:38,169
8531947,41777,359.6722183,19.89126939,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,7/12/2012 20:40,169
8536532,42153,20.72429892,14.88182006,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/21/2013 12:46,169
8533609,43342,119.3114593,18.74857807,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,9/30/2012 20:19,169
8533590,43386,116.6088996,14.76983766,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,9/30/2012 20:50,169
8535360,43835,160.6344519,17.58975017,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/7/2012 20:06,169
8531921,44063,182.7394491,17.60335078,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,7/12/2012 18:19,169
8536153,44240,191.0276484,16.88478976,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/4/2013 0:27,169
8536408,44551,220.1751262,19.13824177,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/20/2013 5:46,169
8536407,44676,228.1972974,14.32075741,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/20/2013 3:54,169
8536111,46131,353.5980786,17.9925868,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/2/2013 23:33,169
8531862,46275,0.01840657,8.282383206,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,7/12/2012 12:32,169
8536046,46462,16.24291129,11.67016847,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 1:56,169
8536100,46649,23.83200599,8.80789069,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 1:51,169
8534510,47907,124.1628118,9.397464706,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/5/2012 13:38,169
8533907,47923,131.9360666,13.53987958,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,10/14/2012 17:39,169
8533900,47981,129.9974021,8.637922057,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,10/14/2012 17:29,169
8533919,48016,137.273265,11.00349661,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,10/14/2012 16:53,169
8535366,48272,156.7252251,9.296116479,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/7/2012 22:08,169
8535402,48301,158.2266336,13.18969659,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/7/2012 20:27,169
8532352,49187,231.1602471,9.973188391,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,8/9/2012 13:10,169
8632109,491958,214.0815482,-1.421541901,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/18/2012 19:24,306
8632110,491958,214.0815482,-1.421541901,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/18/2012 19:30,306
8632111,491958,214.0815908,-1.421416938,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/18/2012 19:36,306
8632112,491958,214.0815908,-1.421416938,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/18/2012 19:42,306
8633207,493811,222.5176132,-1.172681658,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,1/10/2013 0:32,306
8633208,493811,222.5176132,-1.172681658,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,1/10/2013 0:38,306
8633209,493811,222.5176685,-1.172413856,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,1/10/2013 0:44,306
8633210,493811,222.5176685,-1.172413856,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,1/10/2013 0:50,306
8613672,4C1243+036,191.3938003,3.423147342,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,1/3/2013 21:29,820
8613700,4C1243+036,191.3654952,3.392577212,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,1/3/2013 21:44,820
8613735,4C1243+036,191.4000845,3.363996975,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,1/3/2013 21:58,820
8613772,4C1243+036,191.4447091,3.359543151,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,1/3/2013 22:13,820
8613813,4C1243+036,191.4466162,3.401146546,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,1/3/2013 22:27,820
8614238,4C23.56-1,316.7792501,23.55228928,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,4/11/2012 21:22,820
8614277,4C23.56-1,316.7620702,23.51377047,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,4/11/2012 21:36,820
8614321,4C23.56-1,316.8082202,23.49908662,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,4/11/2012 21:51,820
8614363,4C23.56-1,316.85546,23.51046752,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,4/11/2012 22:05,820
8614404,4C23.56-1,316.8415472,23.55008157,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,4/11/2012 22:20,820
8616560,4C24.28-1,207.0760545,24.22886238,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,6/23/2012 6:48,820
8616561,4C24.28-1,207.1121528,24.2543777,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,6/23/2012 7:02,820
8616562,4C24.28-1,207.0799366,24.28821384,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,6/23/2012 7:17,820
8616563,4C24.28-1,207.0324765,24.29992521,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,6/23/2012 7:31,820
8616564,4C24.28-1,207.0230353,24.25916502,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,6/23/2012 7:46,820
8614015,4C41.17-1,102.6823743,41.5354867,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,10/1/2012 10:02,820
8614059,4C41.17-1,102.6582002,41.49797504,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,10/1/2012 10:17,820
8614104,4C41.17-1,102.713349,41.48076552,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,10/1/2012 10:31,820
